dynamic_range,method,seed,stochastic,shepard_p5__vs_ambient,shepard_p10__vs_ambient,shepard_p20__vs_ambient,shepard_p30__vs_ambient,shepard_p50__vs_ambient,shepard_p75__vs_ambient,shepard_p100__vs_ambient,stress_p5__vs_ambient,stress_fidelity_p5__vs_ambient,stress_p10__vs_ambient,stress_fidelity_p10__vs_ambient,stress_p20__vs_ambient,stress_fidelity_p20__vs_ambient,stress_p30__vs_ambient,stress_fidelity_p30__vs_ambient,stress_p50__vs_ambient,stress_fidelity_p50__vs_ambient,stress_p75__vs_ambient,stress_fidelity_p75__vs_ambient,stress_p100__vs_ambient,stress_fidelity_p100__vs_ambient,full_shepard,full_stress,full_stress_fidelity,shepard_p5__vs_truth,shepard_p10__vs_truth,shepard_p20__vs_truth,shepard_p30__vs_truth,shepard_p50__vs_truth,shepard_p75__vs_truth,shepard_p100__vs_truth,stress_p5__vs_truth,stress_fidelity_p5__vs_truth,stress_p10__vs_truth,stress_fidelity_p10__vs_truth,stress_p20__vs_truth,stress_fidelity_p20__vs_truth,stress_p30__vs_truth,stress_fidelity_p30__vs_truth,stress_p50__vs_truth,stress_fidelity_p50__vs_truth,stress_p75__vs_truth,stress_fidelity_p75__vs_truth,stress_p100__vs_truth,stress_fidelity_p100__vs_truth,recall_k5,recall_k15,recall_k30,trust_k5,trust_k15,trust_k30,cont_k5,cont_k15,cont_k30
5.0,PCC,3,True,0.2313632198836776,0.2934535094880131,0.7159791959502244,0.7808521348931104,0.6924388184109198,0.6225434335699339,0.6214510970357637,0.5917115651973824,0.40828843480261756,0.5929018415269385,0.4070981584730615,0.48181198950336085,0.5181880104966392,0.3994539346597454,0.6005460653402546,0.3485273731049184,0.6514726268950817,0.324890719210979,0.675109280789021,0.31152494257114843,0.6884750574288516,0.6214510970357637,0.31152494257114843,0.6884750574288516,0.2313632198836776,0.2934535094880131,0.7159791959502244,0.7808521348931104,0.6924388184109198,0.6225434335699339,0.6214510970357637,0.5917115651973824,0.40828843480261756,0.5929018415269385,0.4070981584730615,0.48181198950336085,0.5181880104966392,0.3994539346597454,0.6005460653402546,0.3485273731049184,0.6514726268950817,0.324890719210979,0.675109280789021,0.31152494257114843,0.6884750574288516,0.1256,0.23893333333333333,0.36156666666666665,0.9527352822580645,0.9582702831798021,0.9648235725510739,0.9625582661290323,0.9625880586830433,0.9669210057621791
5.0,PCC,4,True,0.24019001185475847,0.2999024811515788,0.7260510971060744,0.7865694498248137,0.6940415104346314,0.6212366139218434,0.6275445469602974,0.526373809825248,0.47362619017475205,0.5213187637557704,0.47868123624422965,0.4457172956661487,0.5542827043338513,0.38294519287882484,0.6170548071211752,0.3414910192828226,0.6585089807171773,0.3221002217942441,0.6778997782057559,0.3088697649081276,0.6911302350918724,0.6275445469602974,0.3088697649081276,0.6911302350918724,0.24019001185475847,0.2999024811515788,0.7260510971060744,0.7865694498248137,0.6940415104346314,0.6212366139218434,0.6275445469602974,0.526373809825248,0.47362619017475205,0.5213187637557704,0.47868123624422965,0.4457172956661487,0.5542827043338513,0.38294519287882484,0.6170548071211752,0.3414910192828226,0.6585089807171773,0.3221002217942441,0.6778997782057559,0.3088697649081276,0.6911302350918724,0.1312,0.2442,0.36336666666666667,0.9549818548387097,0.9588264073694984,0.9654254583551598,0.9667612903225806,0.966390856363016,0.9706964903090624
5.0,PCC,5,True,0.23402898659632215,0.2967257065166236,0.721583875000952,0.7836359263782741,0.6943375130134898,0.6267396890001882,0.6275906109748031,0.5252326496712476,0.4747673503287524,0.5184614719298289,0.48153852807017106,0.44236769458358244,0.5576323054164176,0.37976640953176827,0.6202335904682317,0.33986402442517405,0.660135975574826,0.32040231102467326,0.6795976889753268,0.3092291459016625,0.6907708540983375,0.6275906109748031,0.3092291459016625,0.6907708540983375,0.23402898659632215,0.2967257065166236,0.721583875000952,0.7836359263782741,0.6943375130134898,0.6267396890001882,0.6275906109748031,0.5252326496712476,0.4747673503287524,0.5184614719298289,0.48153852807017106,0.44236769458358244,0.5576323054164176,0.37976640953176827,0.6202335904682317,0.33986402442517405,0.660135975574826,0.32040231102467326,0.6795976889753268,0.3092291459016625,0.6907708540983375,0.12840000000000001,0.2462,0.36493333333333333,0.9560449596774193,0.960527055612419,0.9667758686921599,0.9669840725806451,0.9664031388604571,0.9706315348349921
5.0,PCC,6,True,0.23599892103549902,0.2997157289408619,0.7237788342106737,0.779817054239178,0.6866397424967648,0.6153017665537884,0.6261223285874445,0.5336188064633387,0.4663811935366613,0.5347034304856397,0.46529656951436027,0.4514780781340538,0.5485219218659463,0.3865302755770894,0.6134697244229106,0.34429128409817283,0.6557087159018271,0.32357348231176225,0.6764265176882378,0.3094226888363476,0.6905773111636524,0.6261223285874445,0.3094226888363476,0.6905773111636524,0.23599892103549902,0.2997157289408619,0.7237788342106737,0.779817054239178,0.6866397424967648,0.6153017665537884,0.6261223285874445,0.5336188064633387,0.4663811935366613,0.5347034304856397,0.46529656951436027,0.4514780781340538,0.5485219218659463,0.3865302755770894,0.6134697244229106,0.34429128409817283,0.6557087159018271,0.32357348231176225,0.6764265176882378,0.3094226888363476,0.6905773111636524,0.1296,0.24633333333333332,0.36373333333333335,0.9542072580645161,0.9590235414534288,0.9653486991444037,0.9660741935483871,0.9652335721596724,0.96956099179326
5.0,PCC,7,True,0.24239611117946294,0.30792657896504433,0.7279259229600329,0.7877431035465742,0.6980048307296085,0.623368713361193,0.6288822189768187,0.5250744777106997,0.4749255222893003,0.5185040318839857,0.48149596811601425,0.443208017220738,0.556791982779262,0.38017639743563764,0.6198236025643624,0.33910938645425615,0.6608906135457439,0.32029394351837004,0.67970605648163,0.3081608898933882,0.6918391101066118,0.6288822189768187,0.3081608898933882,0.6918391101066118,0.24239611117946294,0.30792657896504433,0.7279259229600329,0.7877431035465742,0.6980048307296085,0.623368713361193,0.6288822189768187,0.5250744777106997,0.4749255222893003,0.5185040318839857,0.48149596811601425,0.443208017220738,0.556791982779262,0.38017639743563764,0.6198236025643624,0.33910938645425615,0.6608906135457439,0.32029394351837004,0.67970605648163,0.3081608898933882,0.6918391101066118,0.12840000000000001,0.24733333333333332,0.3702,0.9558469758064516,0.9598896622313203,0.9666615330888773,0.966833870967742,0.966284680996247,0.9704978173563821
5.0,PCC,8,True,0.23690545755044584,0.3005962865465827,0.7184132707349353,0.7802185578373761,0.6872296865287693,0.617542834817268,0.6244902879795936,0.5929055534416211,0.4070944465583789,0.5875183934491076,0.4124816065508924,0.4638073205495702,0.5361926794504298,0.3901016701656347,0.6098983298343653,0.3442048689843933,0.6557951310156067,0.3230747483590006,0.6769252516409994,0.3103213089854531,0.6896786910145469,0.6244902879795936,0.3103213089854531,0.6896786910145469,0.23690545755044584,0.3005962865465827,0.7184132707349353,0.7802185578373761,0.6872296865287693,0.617542834817268,0.6244902879795936,0.5929055534416211,0.4070944465583789,0.5875183934491076,0.4124816065508924,0.4638073205495702,0.5361926794504298,0.3901016701656347,0.6098983298343653,0.3442048689843933,0.6557951310156067,0.3230747483590006,0.6769252516409994,0.3103213089854531,0.6896786910145469,0.13,0.24446666666666667,0.3626666666666667,0.9532320564516129,0.9581831456840668,0.9642279378383097,0.9637304435483871,0.9630805185943364,0.9675788021651824
5.0,PCC,9,True,0.234049137660217,0.29904085195316926,0.7240680229593717,0.7847186478641103,0.6942332502056617,0.6247967338345146,0.6372093059158683,0.5238930654070367,0.47610693459296327,0.5172449337290943,0.4827550662709057,0.44298682613308976,0.5570131738669102,0.37982346811019907,0.6201765318898009,0.33872736254626473,0.6612726374537352,0.31987346322324195,0.680126536776758,0.30632676089748806,0.693673239102512,0.6372093059158683,0.30632676089748806,0.693673239102512,0.234049137660217,0.29904085195316926,0.7240680229593717,0.7847186478641103,0.6942332502056617,0.6247967338345146,0.6372093059158683,0.5238930654070367,0.47610693459296327,0.5172449337290943,0.4827550662709057,0.44298682613308976,0.5570131738669102,0.37982346811019907,0.6201765318898009,0.33872736254626473,0.6612726374537352,0.31987346322324195,0.680126536776758,0.30632676089748806,0.693673239102512,0.1186,0.24486666666666668,0.3632666666666667,0.9539790322580646,0.9594920504947118,0.9663459752051685,0.9666502016129033,0.9659904469464347,0.9704680635585822
5.0,PCC,10,True,0.23660352143278068,0.3041278093758126,0.7268842721359795,0.7879660555828635,0.6984868747641899,0.6294070213723242,0.6435120440444789,0.5267309811966377,0.47326901880336225,0.5190852891907315,0.4809147108092685,0.44697675207493437,0.5530232479250656,0.3816375200662319,0.6183624799337681,0.33872472796175174,0.6612752720382482,0.3190105684580531,0.6809894315419469,0.304560104305741,0.695439895694259,0.6435120440444789,0.304560104305741,0.695439895694259,0.23660352143278068,0.3041278093758126,0.7268842721359795,0.7879660555828635,0.6984868747641899,0.6294070213723242,0.6435120440444789,0.5267309811966377,0.47326901880336225,0.5190852891907315,0.4809147108092685,0.44697675207493437,0.5530232479250656,0.3816375200662319,0.6183624799337681,0.33872472796175174,0.6612752720382482,0.3190105684580531,0.6809894315419469,0.304560104305741,0.695439895694259,0.1252,0.243,0.364,0.9554493951612903,0.9603961787785739,0.9670239566963507,0.9666905241935484,0.9662991470487888,0.9707474070193819
5.0,PCC,11,True,0.23942770857384482,0.29988646369228694,0.7218632200967514,0.7821900223314591,0.6919806886550011,0.6223987945422241,0.6348367831944668,0.5556569551701652,0.4443430448298348,0.5454167562885331,0.45458324371146686,0.45437204717292146,0.5456279528270785,0.38705960510833665,0.6129403948916634,0.3435174388116092,0.6564825611883909,0.3226368749609314,0.6773631250390686,0.30765239723860177,0.6923476027613982,0.6348367831944668,0.30765239723860177,0.6923476027613982,0.23942770857384482,0.29988646369228694,0.7218632200967514,0.7821900223314591,0.6919806886550011,0.6223987945422241,0.6348367831944668,0.5556569551701652,0.4443430448298348,0.5454167562885331,0.45458324371146686,0.45437204717292146,0.5456279528270785,0.38705960510833665,0.6129403948916634,0.3435174388116092,0.6564825611883909,0.3226368749609314,0.6773631250390686,0.30765239723860177,0.6923476027613982,0.1282,0.24293333333333333,0.3665,0.9542296370967742,0.9595370180825656,0.9660624410686223,0.9653941532258065,0.9650411463664278,0.9694046795879169
5.0,PCC,12,True,0.2378616163812984,0.3068840315075751,0.7222066406957884,0.7817389754417781,0.693254785060944,0.6266385447469985,0.6308599628556663,0.558070334202863,0.441929665797137,0.5609660500029131,0.4390339499970869,0.4635424316473146,0.5364575683526853,0.3872943263370104,0.6127056736629897,0.3421468312647549,0.6578531687352451,0.3215504100671445,0.6784495899328555,0.3092139770063635,0.6907860229936365,0.6308599628556663,0.3092139770063635,0.6907860229936365,0.2378616163812984,0.3068840315075751,0.7222066406957884,0.7817389754417781,0.693254785060944,0.6266385447469985,0.6308599628556663,0.558070334202863,0.441929665797137,0.5609660500029131,0.4390339499970869,0.4635424316473146,0.5364575683526853,0.3872943263370104,0.6127056736629897,0.3421468312647549,0.6578531687352451,0.3215504100671445,0.6784495899328555,0.3092139770063635,0.6907860229936365,0.1312,0.24113333333333334,0.36310000000000003,0.9522022177419355,0.9571426816786079,0.9642595774401955,0.9629306451612903,0.9627834868645513,0.9671030557010651
5.0,PCC,13,True,0.24036753747441386,0.30341569480475844,0.7290862350038163,0.7875207543067726,0.6932002322133006,0.619141816153491,0.6270649653194906,0.522447262496991,0.477552737503009,0.5215588325227085,0.4784411674772915,0.443062850486495,0.5569371495135049,0.37948568801349974,0.6205143119865002,0.33965240549282577,0.6603475945071742,0.32123978143070864,0.6787602185692914,0.30862651738601743,0.6913734826139826,0.6270649653194906,0.30862651738601743,0.6913734826139826,0.24036753747441386,0.30341569480475844,0.7290862350038163,0.7875207543067726,0.6932002322133006,0.619141816153491,0.6270649653194906,0.522447262496991,0.477552737503009,0.5215588325227085,0.4784411674772915,0.443062850486495,0.5569371495135049,0.37948568801349974,0.6205143119865002,0.33965240549282577,0.6603475945071742,0.32123978143070864,0.6787602185692914,0.30862651738601743,0.6913734826139826,0.1342,0.25093333333333334,0.3689,0.9561969758064516,0.960055407710679,0.9664850357953554,0.9662800403225806,0.9659929716820198,0.9701318316745242
5.0,PCC,14,True,0.23920096749064532,0.29883383816972253,0.7250911351854626,0.7865301680504184,0.6940094540027544,0.6204493767181304,0.6274881679464159,0.5489724865118175,0.4510275134881825,0.5490669823154241,0.45093301768457594,0.45774032302467027,0.5422596769753297,0.38643763308687595,0.613562366913124,0.34165022594243294,0.658349774057567,0.32160714662291146,0.6783928533770885,0.30886592861101453,0.6911340713889855,0.6274881679464159,0.30886592861101453,0.6911340713889855,0.23920096749064532,0.29883383816972253,0.7250911351854626,0.7865301680504184,0.6940094540027544,0.6204493767181304,0.6274881679464159,0.5489724865118175,0.4510275134881825,0.5490669823154241,0.45093301768457594,0.45774032302467027,0.5422596769753297,0.38643763308687595,0.613562366913124,0.34165022594243294,0.658349774057567,0.32160714662291146,0.6783928533770885,0.30886592861101453,0.6911340713889855,0.11979999999999999,0.2444,0.3653,0.9542784274193549,0.9596348004094166,0.9663432163436354,0.9658808467741935,0.9653087001023541,0.9697559979046622
5.0,PCC,15,True,0.2389042699237464,0.30171832263129095,0.7257393258980531,0.7897813683548864,0.7010635991972094,0.63071230665551,0.6398977707301327,0.5222004331728203,0.4777995668271797,0.5157803368543098,0.4842196631456902,0.4430266090903467,0.5569733909096533,0.37977740573249835,0.6202225942675017,0.338242667864226,0.6617573321357739,0.31894245077175837,0.6810575492282416,0.3057989696408115,0.6942010303591886,0.6398977707301327,0.3057989696408115,0.6942010303591886,0.2389042699237464,0.30171832263129095,0.7257393258980531,0.7897813683548864,0.7010635991972094,0.63071230665551,0.6398977707301327,0.5222004331728203,0.4777995668271797,0.5157803368543098,0.4842196631456902,0.4430266090903467,0.5569733909096533,0.37977740573249835,0.6202225942675017,0.338242667864226,0.6617573321357739,0.31894245077175837,0.6810575492282416,0.3057989696408115,0.6942010303591886,0.123,0.24366666666666664,0.36489999999999995,0.9556560483870967,0.9601658819515524,0.9668357953553344,0.9669449596774193,0.9665832821562607,0.9710966299982539
5.0,PCC,16,True,0.23865914733653956,0.30377265816425447,0.7262843413158799,0.7897806481944885,0.7009296783890522,0.6319396013187999,0.6494210420411577,0.5219928793547983,0.4780071206452017,0.5151463955419686,0.4848536044580314,0.44126441838106756,0.5587355816189324,0.37832290985621697,0.621677090143783,0.3370585097823298,0.6629414902176702,0.3178333083078268,0.6821666916921731,0.3034340154494421,0.6965659845505578,0.6494210420411577,0.3034340154494421,0.6965659845505578,0.23865914733653956,0.30377265816425447,0.7262843413158799,0.7897806481944885,0.7009296783890522,0.6319396013187999,0.6494210420411577,0.5219928793547983,0.4780071206452017,0.5151463955419686,0.4848536044580314,0.44126441838106756,0.5587355816189324,0.37832290985621697,0.621677090143783,0.3370585097823298,0.6629414902176702,0.3178333083078268,0.6821666916921731,0.3034340154494421,0.6965659845505578,0.1224,0.24106666666666668,0.3656333333333333,0.955940120967742,0.9607191402251791,0.9671637157324952,0.9668727822580645,0.966355714773115,0.9708153658110704
5.0,PCC,17,True,0.23605668529779922,0.3022946920054801,0.7237361402475393,0.7853911679636435,0.6967384215970615,0.6286967277654887,0.6390087496061,0.5224909328282618,0.47750906717173824,0.519816832091865,0.480183167908135,0.4491079755823563,0.5508920244176436,0.3835280231321331,0.6164719768678669,0.3403492002816853,0.6596507997183148,0.3198912010045338,0.6801087989954662,0.30592880072706036,0.6940711992729396,0.6390087496061,0.30592880072706036,0.6940711992729396,0.23605668529779922,0.3022946920054801,0.7237361402475393,0.7853911679636435,0.6967384215970615,0.6286967277654887,0.6390087496061,0.5224909328282618,0.47750906717173824,0.519816832091865,0.480183167908135,0.4491079755823563,0.5508920244176436,0.3835280231321331,0.6164719768678669,0.3403492002816853,0.6596507997183148,0.3198912010045338,0.6801087989954662,0.30592880072706036,0.6940711992729396,0.1276,0.24533333333333335,0.3637666666666667,0.9544854838709678,0.9595022176731491,0.9660771782783307,0.9666961693548387,0.966183691572842,0.9704099179326
5.0,PCC,18,True,0.228001125654601,0.2924308460909087,0.7157509300374286,0.7771648684729253,0.6872305120239389,0.6181205336158131,0.6282266622303271,0.6399924244112889,0.3600075755887111,0.6150463572264211,0.3849536427735789,0.47453894018809195,0.525461059811908,0.3955025338521719,0.6044974661478282,0.3474195938399188,0.6525804061600812,0.3252384302353679,0.6747615697646321,0.3107702938926362,0.6892297061073638,0.6282266622303271,0.3107702938926362,0.6892297061073638,0.228001125654601,0.2924308460909087,0.7157509300374286,0.7771648684729253,0.6872305120239389,0.6181205336158131,0.6282266622303271,0.6399924244112889,0.3600075755887111,0.6150463572264211,0.3849536427735789,0.47453894018809195,0.525461059811908,0.3955025338521719,0.6044974661478282,0.3474195938399188,0.6525804061600812,0.3252384302353679,0.6747615697646321,0.3107702938926362,0.6892297061073638,0.11679999999999999,0.23166666666666666,0.3528,0.9506792338709678,0.9558250426475605,0.9624785053256504,0.9610834677419355,0.9609548277038553,0.9651809324253536
5.0,PCC,19,True,0.23517510922623003,0.30112650173796535,0.7256687664030811,0.7853906309501958,0.6964787785053583,0.6262742082890344,0.6311100448852676,0.5394005566577685,0.46059944334223146,0.5344694990874196,0.4655305009125804,0.4463091133578574,0.5536908866421426,0.3815957100388811,0.6184042899611188,0.34097771451653835,0.6590222854834616,0.3215762677889277,0.6784237322110722,0.30855748372005465,0.6914425162799454,0.6311100448852676,0.30855748372005465,0.6914425162799454,0.23517510922623003,0.30112650173796535,0.7256687664030811,0.7853906309501958,0.6964787785053583,0.6262742082890344,0.6311100448852676,0.5394005566577685,0.46059944334223146,0.5344694990874196,0.4655305009125804,0.4463091133578574,0.5536908866421426,0.3815957100388811,0.6184042899611188,0.34097771451653835,0.6590222854834616,0.3215762677889277,0.6784237322110722,0.30855748372005465,0.6914425162799454,0.1204,0.2416,0.3612666666666666,0.9526064516129032,0.9585174343227567,0.9652038763750654,0.9651508064516129,0.964642988741044,0.9690874105116116
5.0,t-SNE,0,True,0.3963222832295709,0.4375172647946347,0.7963312942059881,0.8021406993821223,0.6295647938298062,0.47570165076201304,0.3926933403701909,0.46136090267958785,0.5386390973204122,0.4370762865996826,0.5629237134003173,0.5997160605393419,0.4002839394606581,0.462682681545897,0.537317318454103,0.38494644898536956,0.6150535510146304,0.3572857901000938,0.6427142098999061,0.35023146688542917,0.6497685331145708,0.3926933403701909,0.35023146688542917,0.6497685331145708,0.3963222832295709,0.4375172647946347,0.7963312942059881,0.8021406993821223,0.6295647938298062,0.47570165076201304,0.3926933403701909,0.46136090267958785,0.5386390973204122,0.4370762865996826,0.5629237134003173,0.5997160605393419,0.4002839394606581,0.462682681545897,0.537317318454103,0.38494644898536956,0.6150535510146304,0.3572857901000938,0.6427142098999061,0.35023146688542917,0.6497685331145708,0.4946,0.47713333333333335,0.5170333333333333,0.990701814516129,0.9829975435005117,0.9813062336301729,0.9842780241935484,0.9786545206414193,0.9792641173389209
5.0,t-SNE,1,True,0.39202093847228464,0.43957092680508236,0.7938009664821648,0.7978881986118912,0.6232615673968681,0.47392574156367956,0.3803197705899544,0.46295326645599394,0.5370467335440061,0.4540264503544186,0.5459735496455814,0.6011204702156973,0.39887952978430274,0.46508168793450927,0.5349183120654908,0.3877080289924778,0.6122919710075222,0.3591010313798549,0.6408989686201452,0.354542146791245,0.6454578532087549,0.3803197705899544,0.354542146791245,0.6454578532087549,0.39202093847228464,0.43957092680508236,0.7938009664821648,0.7978881986118912,0.6232615673968681,0.47392574156367956,0.3803197705899544,0.46295326645599394,0.5370467335440061,0.4540264503544186,0.5459735496455814,0.6011204702156973,0.39887952978430274,0.46508168793450927,0.5349183120654908,0.3877080289924778,0.6122919710075222,0.3591010313798549,0.6408989686201452,0.354542146791245,0.6454578532087549,0.49960000000000004,0.48713333333333336,0.5194,0.9906905241935484,0.9830008188331627,0.9813412956172516,0.9841215725806451,0.9792167178437393,0.9793386415226122
5.0,t-SNE,2,True,0.39418324746528327,0.43629784279517964,0.7958819615203191,0.802535935160768,0.628033892309566,0.47539992614027693,0.3804692069496731,0.46166825193365335,0.5383317480663466,0.4271409807471189,0.5728590192528811,0.6004124824302648,0.3995875175697352,0.46289737907775286,0.5371026209222471,0.38388129244788455,0.6161187075521155,0.3553101554698067,0.6446898445301933,0.35243455827516706,0.6475654417248329,0.3804692069496731,0.35243455827516706,0.6475654417248329,0.39418324746528327,0.43629784279517964,0.7958819615203191,0.802535935160768,0.628033892309566,0.47539992614027693,0.3804692069496731,0.46166825193365335,0.5383317480663466,0.4271409807471189,0.5728590192528811,0.6004124824302648,0.3995875175697352,0.46289737907775286,0.5371026209222471,0.38388129244788455,0.6161187075521155,0.3553101554698067,0.6446898445301933,0.35243455827516706,0.6475654417248329,0.4944,0.48646666666666666,0.5236666666666667,0.9903721774193548,0.9833045377004436,0.9819166404749432,0.9840030241935483,0.979073012623678,0.9792123275711542
5.0,t-SNE,3,True,0.3885099492346887,0.436326860912534,0.7984376937464356,0.8050737602975705,0.6357972013763916,0.485142805006575,0.4061170308531807,0.4576613730928047,0.5423386269071953,0.43020006508387165,0.5697999349161283,0.5963508024968275,0.4036491975031725,0.4600430465494458,0.5399569534505542,0.38152135066649767,0.6184786493335024,0.35330680061662645,0.6466931993833736,0.3460629810418914,0.6539370189581086,0.4061170308531807,0.3460629810418914,0.6539370189581086,0.3885099492346887,0.436326860912534,0.7984376937464356,0.8050737602975705,0.6357972013763916,0.485142805006575,0.4061170308531807,0.4576613730928047,0.5423386269071953,0.43020006508387165,0.5697999349161283,0.5963508024968275,0.4036491975031725,0.4600430465494458,0.5399569534505542,0.38152135066649767,0.6184786493335024,0.35330680061662645,0.6466931993833736,0.3460629810418914,0.6539370189581086,0.49779999999999996,0.48506666666666665,0.5206666666666666,0.990226814516129,0.9833664960764245,0.9814667015889645,0.9839213709677419,0.9793374274991471,0.979662860136197
5.0,t-SNE,4,True,0.3969698952512667,0.4435960066181155,0.7993817597645905,0.8030065303389124,0.6288897504656052,0.47792377941364195,0.398928389150076,0.45705538699934495,0.542944613000655,0.4249801755624976,0.5750198244375024,0.5936726824743849,0.40632731752561513,0.4582550278631637,0.5417449721368364,0.3817723782313981,0.6182276217686019,0.35472060896494145,0.6452793910350585,0.34862682351882185,0.6513731764811781,0.398928389150076,0.34862682351882185,0.6513731764811781,0.3969698952512667,0.4435960066181155,0.7993817597645905,0.8030065303389124,0.6288897504656052,0.47792377941364195,0.398928389150076,0.45705538699934495,0.542944613000655,0.4249801755624976,0.5750198244375024,0.5936726824743849,0.40632731752561513,0.4582550278631637,0.5417449721368364,0.3817723782313981,0.6182276217686019,0.35472060896494145,0.6452793910350585,0.34862682351882185,0.6513731764811781,0.49640000000000006,0.48460000000000003,0.5172333333333333,0.9904471774193548,0.9832047082906857,0.9811388859786974,0.9843544354838709,0.9791976117366087,0.9797070019207264
5.0,t-SNE,5,True,0.3929119504400272,0.42990161376401304,0.7905398062486219,0.803712804419343,0.6325360138686574,0.4774428115757492,0.38142118334207636,0.46696360829984745,0.5330363917001526,0.4367771367048904,0.5632228632951096,0.5940631864183341,0.4059368135816659,0.45901890799452255,0.5409810920054774,0.382466421658098,0.617533578341902,0.35600900691337706,0.643990993086623,0.352829396394138,0.647170603605862,0.38142118334207636,0.352829396394138,0.647170603605862,0.3929119504400272,0.42990161376401304,0.7905398062486219,0.803712804419343,0.6325360138686574,0.4774428115757492,0.38142118334207636,0.46696360829984745,0.5330363917001526,0.4367771367048904,0.5632228632951096,0.5940631864183341,0.4059368135816659,0.45901890799452255,0.5409810920054774,0.382466421658098,0.617533578341902,0.35600900691337706,0.643990993086623,0.352829396394138,0.647170603605862,0.4952,0.48833333333333334,0.5237333333333333,0.9903114919354838,0.9833088365745479,0.9814806705081194,0.9840328629032258,0.9789316956670079,0.9788915313427624
5.0,t-SNE,6,True,0.39523278485450986,0.43041385329014176,0.7978877139301815,0.8108371605834912,0.6466265346593019,0.4988799433783026,0.41136257463741066,0.4582210632557786,0.5417789367442214,0.4196989676969677,0.5803010323030323,0.5997202061758113,0.40027979382418866,0.46573183298590004,0.5342681670141,0.3863633260154053,0.6136366739845946,0.35609215639686864,0.6439078436031314,0.3487612260824583,0.6512387739175417,0.41136257463741066,0.3487612260824583,0.6512387739175417,0.39523278485450986,0.43041385329014176,0.7978877139301815,0.8108371605834912,0.6466265346593019,0.4988799433783026,0.41136257463741066,0.4582210632557786,0.5417789367442214,0.4196989676969677,0.5803010323030323,0.5997202061758113,0.40027979382418866,0.46573183298590004,0.5342681670141,0.3863633260154053,0.6136366739845946,0.35609215639686864,0.6439078436031314,0.3487612260824583,0.6512387739175417,0.5004,0.48386666666666667,0.5184666666666666,0.9901622983870968,0.9827462981917434,0.9812701938187532,0.984103629032258,0.9788724667349028,0.9790780862580758
5.0,t-SNE,7,True,0.38931635478609355,0.4368552297444548,0.7977121554493133,0.7965360994718916,0.6115246050471944,0.4577962926366381,0.3735567369073833,0.4666793527822359,0.5333206472177641,0.4469136927092584,0.5530863072907416,0.6112553863743978,0.3887446136256022,0.4764746051119839,0.5235253948880161,0.4030753198236354,0.5969246801763646,0.3776952504906834,0.6223047495093166,0.37295465206566997,0.6270453479343301,0.3735567369073833,0.37295465206566997,0.6270453479343301,0.38931635478609355,0.4368552297444548,0.7977121554493133,0.7965360994718916,0.6115246050471944,0.4577962926366381,0.3735567369073833,0.4666793527822359,0.5333206472177641,0.4469136927092584,0.5530863072907416,0.6112553863743978,0.3887446136256022,0.4764746051119839,0.5235253948880161,0.4030753198236354,0.5969246801763646,0.3776952504906834,0.6223047495093166,0.37295465206566997,0.6270453479343301,0.49139999999999995,0.4836,0.5243,0.9901453629032259,0.9830611395428182,0.9819146149816658,0.9840925403225806,0.9789504605936541,0.9790124323380478
5.0,t-SNE,8,True,0.3983104460985673,0.444695451108199,0.7947743070506351,0.7951248345585997,0.6148062618848598,0.4615302774142268,0.3675776310664811,0.467803559922532,0.532196440077468,0.46201819134014616,0.5379818086598538,0.6034690421309585,0.39653095786904147,0.46547897710433245,0.5345210228956676,0.3896423341952855,0.6103576658047145,0.3628799085981766,0.6371200914018234,0.3595005876858882,0.6404994123141118,0.3675776310664811,0.3595005876858882,0.6404994123141118,0.3983104460985673,0.444695451108199,0.7947743070506351,0.7951248345585997,0.6148062618848598,0.4615302774142268,0.3675776310664811,0.467803559922532,0.532196440077468,0.46201819134014616,0.5379818086598538,0.6034690421309585,0.39653095786904147,0.46547897710433245,0.5345210228956676,0.3896423341952855,0.6103576658047145,0.3628799085981766,0.6371200914018234,0.3595005876858882,0.6404994123141118,0.48460000000000003,0.4815333333333333,0.5234,0.9901679435483871,0.9831434322756738,0.9817827833071416,0.9839131048387096,0.9791858751279426,0.979274943251266
5.0,t-SNE,9,True,0.39214482639292875,0.4453254123192784,0.8010535405436401,0.8034387035548903,0.6233260255190334,0.4621626364424901,0.37035431304935656,0.4614102368348627,0.5385897631651373,0.4372286183109903,0.5627713816890096,0.6050267762561407,0.39497322374385935,0.4692559424959638,0.5307440575040362,0.3935750856936835,0.6064249143063165,0.36757445013956863,0.6324255498604314,0.3634178465652694,0.6365821534347307,0.37035431304935656,0.3634178465652694,0.6365821534347307,0.39214482639292875,0.4453254123192784,0.8010535405436401,0.8034387035548903,0.6233260255190334,0.4621626364424901,0.37035431304935656,0.4614102368348627,0.5385897631651373,0.4372286183109903,0.5627713816890096,0.6050267762561407,0.39497322374385935,0.4692559424959638,0.5307440575040362,0.3935750856936835,0.6064249143063165,0.36757445013956863,0.6324255498604314,0.3634178465652694,0.6365821534347307,0.49720000000000003,0.48040000000000005,0.5167666666666667,0.9906903225806452,0.9829965881951552,0.9814964553867644,0.9838618951612903,0.9790674172637325,0.9795605028810895
