minority_frac,method,seed,stochastic,shepard_p5__vs_ambient,shepard_p10__vs_ambient,shepard_p20__vs_ambient,shepard_p30__vs_ambient,shepard_p50__vs_ambient,shepard_p75__vs_ambient,shepard_p100__vs_ambient,stress_p5__vs_ambient,stress_fidelity_p5__vs_ambient,stress_p10__vs_ambient,stress_fidelity_p10__vs_ambient,stress_p20__vs_ambient,stress_fidelity_p20__vs_ambient,stress_p30__vs_ambient,stress_fidelity_p30__vs_ambient,stress_p50__vs_ambient,stress_fidelity_p50__vs_ambient,stress_p75__vs_ambient,stress_fidelity_p75__vs_ambient,stress_p100__vs_ambient,stress_fidelity_p100__vs_ambient,full_shepard,full_stress,full_stress_fidelity,shepard_p5__vs_truth,shepard_p10__vs_truth,shepard_p20__vs_truth,shepard_p30__vs_truth,shepard_p50__vs_truth,shepard_p75__vs_truth,shepard_p100__vs_truth,stress_p5__vs_truth,stress_fidelity_p5__vs_truth,stress_p10__vs_truth,stress_fidelity_p10__vs_truth,stress_p20__vs_truth,stress_fidelity_p20__vs_truth,stress_p30__vs_truth,stress_fidelity_p30__vs_truth,stress_p50__vs_truth,stress_fidelity_p50__vs_truth,stress_p75__vs_truth,stress_fidelity_p75__vs_truth,stress_p100__vs_truth,stress_fidelity_p100__vs_truth,within_majority_shepard__vs_ambient,within_minority_shepard__vs_ambient,cross_population_shepard__vs_ambient,minority_shepard__vs_ambient,recall_k5,recall_k15,recall_k30,trust_k5,trust_k15,trust_k30,cont_k5,cont_k15,cont_k30,shepard_near__vs_ambient,stress_near__vs_ambient,stress_fidelity_near__vs_ambient,near_band_pct__vs_ambient,near_band_fallback__vs_ambient,shepard_near__vs_truth,stress_near__vs_truth,stress_fidelity_near__vs_truth,near_band_pct__vs_truth,near_band_fallback__vs_truth
0.5,t-SNE,2,True,0.35665761262248874,0.45103434683813365,0.8001735353697621,0.672365850203979,0.4658093434652297,0.504592360968101,0.4624024655775334,0.4356988980480991,0.5643011019519009,0.8521044454271138,0.14789555457288617,0.6779745366591001,0.3220254633408999,0.5794404969172131,0.4205595030827869,0.4935854033742867,0.5064145966257133,0.42269459496588874,0.5773054050341113,0.39309232666874927,0.6069076733312507,0.4624024655775334,0.39309232666874927,0.6069076733312507,0.03814606476016495,0.10663331184453807,0.7568842490514641,0.6601023580423072,0.4708022473324221,0.5125501040545872,0.4558141420956241,0.4582247375013229,0.5417752624986771,0.7147699143886546,0.28523008561134544,0.39211806724674264,0.6078819327532574,0.37805516651547644,0.6219448334845236,0.37315524428992036,0.6268447557100796,0.3949251459941838,0.6050748540058162,0.38281439459329686,0.6171856054067031,0.4731995746910084,0.4720379376288845,0.011828877116152652,0.49920338327714614,0.26339999999999997,0.3370666666666667,0.45593333333333336,0.9735270161290323,0.9757295121119072,0.9825392352016763,0.9814540322580645,0.9802633230979187,0.984747372097084,0.442680953919623,0.8096024205620934,0.19039757943790658,9.93933933933934,0.0,0.08204740821132743,0.4661381946752047,0.5338618053247953,9.90990990990991,0.0
0.5,UMAP,0,True,0.16163414201529003,0.1459822856541182,0.7643194960729859,0.6655784614275682,0.47366364819158385,0.49674045770038905,0.45566181692869423,0.4326829172689593,0.5673170827310408,0.9508775829199704,0.04912241708002962,0.7175928069395984,0.28240719306040163,0.6235887576701444,0.37641124232985557,0.5415083962232786,0.4584916037767214,0.45073018930425424,0.5492698106957458,0.40872471203993527,0.5912752879600647,0.45566181692869423,0.40872471203993527,0.5912752879600647,0.015331252971327801,0.058111406293723016,0.757559105866112,0.6685776903663047,0.4774240153772113,0.4964409936785866,0.4600495736530768,0.45165096871905347,0.5483490312809465,0.8611018821727959,0.13889811782720407,0.4604068328688415,0.5395931671311585,0.4406354532555978,0.5593645467444022,0.433542169038436,0.566457830961564,0.4320938515590291,0.5679061484409709,0.40133322742818867,0.5986667725718113,0.4717963377792412,0.48831993599727586,0.020174385041818597,0.48800241232509783,0.13640000000000002,0.24493333333333334,0.36633333333333334,0.9615243951612903,0.9677207778915046,0.9771602933473023,0.9720502016129032,0.97227362674855,0.9782963156975729,0.13507005163617766,0.940782814656735,0.05921718534326503,9.93933933933934,0.0,0.03218997827262239,0.4714978367536011,0.5285021632463989,9.90990990990991,0.0
0.5,UMAP,1,True,0.1751022437852742,0.14451282652603067,0.7597125898426823,0.6589371906679735,0.4615841091738232,0.46520451972387655,0.41684199276665695,0.4337016685662007,0.5662983314337993,0.9513003181628734,0.048699681837126585,0.7004062986360977,0.2995937013639023,0.599789841572278,0.400210158427722,0.5129774003189396,0.48702259968106043,0.4389630520653175,0.5610369479346825,0.408136164879522,0.591863835120478,0.41684199276665695,0.408136164879522,0.591863835120478,0.012978498262648488,0.05233776794164505,0.7530376893703491,0.6634663646659277,0.47326352502211727,0.47422287465877666,0.4174598665616486,0.4532872190125007,0.5467127809874993,0.8622450544970028,0.13775494550299716,0.4201224748110802,0.5798775251889198,0.39908236371818406,0.6009176362818159,0.39191229460631083,0.6080877053936892,0.41954274482125853,0.5804572551787415,0.40304758477608854,0.5969524152239114,0.469464077568784,0.4651599835790147,0.0032780989172070084,0.45856975809176426,0.1434,0.2452,0.3648,0.962460685483871,0.9679136813374275,0.9768947791164658,0.9718451612903226,0.9725447969976118,0.9783594202898551,0.13430383049893618,0.941903469625242,0.05809653037475804,9.93933933933934,0.0,0.02625755523072166,0.47453510291970424,0.5254648970802958,9.90990990990991,0.0
0.5,UMAP,2,True,0.16783024263878257,0.1487461871023389,0.7623999919801964,0.6634718184214377,0.47074515769360264,0.481119206044301,0.42627586908969645,0.4354618587973108,0.5645381412026892,0.9568560102469347,0.043143989753065326,0.7104215071903377,0.2895784928096623,0.6127571001752062,0.38724289982479376,0.5275110919186926,0.4724889080813074,0.442115168039997,0.5578848319600029,0.40692224699908475,0.5930777530009153,0.42627586908969645,0.40692224699908475,0.5930777530009153,0.01580788723309681,0.05925636018488932,0.756289140912397,0.6675259616732714,0.47668818309604455,0.4781429247003609,0.4321969140490409,0.4560875592921134,0.5439124407078866,0.8725684540300291,0.12743154596997086,0.4419821254224367,0.5580178745775632,0.42017468389225887,0.5798253161077411,0.41263711082889826,0.5873628891711018,0.4209952096087862,0.5790047903912138,0.39719845461290937,0.6028015453870906,0.4745882577913719,0.471479156736291,-0.003277789733105884,0.37597088467655165,0.1446,0.2501333333333333,0.369,0.9626167338709677,0.9684242920504947,0.9772865374541645,0.9720383064516129,0.9721396792903446,0.9783371049415052,0.13846319010912728,0.949430604222002,0.050569395777998016,9.93933933933934,0.0,0.0333665326011025,0.4735018688202913,0.5264981311797087,9.90990990990991,0.0
0.5,toorPIA,0,False,0.10539796042731475,0.1790342191796818,0.6265448441740503,0.6498374885617427,0.6674460077522353,0.8722526001919338,0.8757734078809997,0.4877262486352006,0.5122737513647995,0.4797141255280379,0.5202858744719621,0.4694590170606374,0.5305409829393626,0.4420600681622214,0.5579399318377787,0.4278664047154281,0.5721335952845719,0.5590985041417161,0.44090149585828387,0.46459802460872224,0.5354019753912778,0.8757734078809997,0.46459802460872224,0.5354019753912778,0.0738000037340248,0.14099002510533834,0.6318321856814716,0.6245885160787256,0.5991984417319243,0.847807468654642,0.8376998833993645,0.4980904584146809,0.5019095415853191,0.5235495635077899,0.4764504364922101,0.4408700689412137,0.5591299310587863,0.40148770343171625,0.5985122965682838,0.3790129757513638,0.6209870242486362,0.3739951533036145,0.6260048466963855,0.2971102693926745,0.7028897306073255,0.7074429423079377,0.6880163658545105,0.3407230474640458,0.7927587161417966,0.0678,0.18080000000000002,0.32656666666666667,0.9582881048387096,0.9634269532582737,0.9681227867993714,0.9477864919354839,0.9539671784373934,0.9624422210581456,0.1747924165494032,0.47994663529026876,0.5200533647097312,9.93933933933934,0.0,0.13136317459246258,0.5007769561588985,0.4992230438411015,9.90990990990991,0.0
0.25,PCA,0,False,0.028947691562638912,0.06136627393175772,0.5356831765521086,0.5541229205372991,0.4569340507562769,0.6695018264307366,0.8430451340921948,0.48803563424445906,0.5119643657555409,0.4934073366049616,0.5065926633950384,0.6780619511652562,0.32193804883474375,0.6403773826383939,0.35962261736160606,0.6057965296883949,0.3942034703116051,0.6007170136003246,0.3992829863996754,0.48722464464857035,0.5127753553514296,0.8430451340921948,0.48722464464857035,0.5127753553514296,0.0844497363013373,0.1266802864097999,0.5622614832736145,0.5657408118494713,0.45222607778009516,0.6617277022857999,0.8127581433157346,0.4803114809557716,0.5196885190442284,0.4903848811390771,0.5096151188609229,0.5474903576113895,0.45250964238861047,0.5489977563806991,0.45100224361930086,0.5504919264886616,0.44950807351133837,0.44192871660687133,0.5580712833931287,0.31757399775997397,0.682426002240026,0.49994273358256996,0.02920934576247605,0.6467469189807098,0.7743601935671176,0.0312,0.083,0.15863333333333335,0.8602895161290323,0.8633169566700785,0.8722146324428147,0.8971665322580645,0.9021508017741385,0.9113320412083115,0.0949552269350007,0.5054292296370237,0.49457077036297625,12.427427427427427,0.0,0.17242033904144735,0.4977254104150638,0.5022745895849362,12.412412412412413,0.0
0.25,Isomap,0,False,0.007698653494575425,-0.019078138550256883,0.5590672068791669,0.5899225704269184,0.4645814505487166,0.4415989101903673,0.46985876338113775,0.5501019558791784,0.44989804412082157,0.5630586614432911,0.4369413385567089,0.5991516854943036,0.40084831450569636,0.5491002594050072,0.4508997405949928,0.5040665055314612,0.49593349446853885,0.45781591809705113,0.5421840819029489,0.41690143434384946,0.5830985656561505,0.46985876338113775,0.41690143434384946,0.5830985656561505,-0.00046201882278038264,0.006253478364899974,0.5735853409541661,0.5865744442194214,0.45534534879430966,0.44822527400983325,0.4599878961785925,0.5801818177825899,0.4198181822174101,0.5877636429891931,0.41223635701080685,0.47326358288473114,0.5267364171152689,0.4607789439009282,0.5392210560990718,0.45391271379012993,0.54608728620987,0.46230091394394235,0.5376990860560577,0.437597894575937,0.562402105424063,0.42609421050500623,0.09513673437858315,0.07085262363889042,0.3715018923963355,0.0342,0.10566666666666666,0.18123333333333333,0.9089550403225807,0.8914053906516547,0.8811436703335079,0.8808877016129032,0.8903121801432958,0.8940486467609569,-0.026407201436397933,0.5695534732708563,0.43044652672914374,12.427427427427427,0.0,0.0048100429249531024,0.5996284248752647,0.4003715751247353,12.412412412412413,0.0
0.25,PyMDE,0,True,0.05571383513997735,0.08884042703522163,0.43540222456457095,0.47686338436180586,0.4676006749889652,0.600591862357639,0.685178030862543,0.7739580019029727,0.2260419980970273,0.7646648794239272,0.23533512057607275,0.6545287436971919,0.34547125630280806,0.5911314125541864,0.40886858744581356,0.5385239733195714,0.46147602668042864,0.4676803361817577,0.5323196638182424,0.4078298489207019,0.592170151079298,0.685178030862543,0.4078298489207019,0.592170151079298,0.0484755815190355,0.08626879193938414,0.45011620479698344,0.4716706878785511,0.42993518534758596,0.5731239968079099,0.6641642026663156,0.7776558407904962,0.2223441592095038,0.7692510579533663,0.23074894204663365,0.6513100230567774,0.34868997694322257,0.5814946202068875,0.41850537979311253,0.5309466505366609,0.4690533494633391,0.455116995540991,0.544883004459009,0.3917920161040692,0.6082079838959308,0.5402683906982871,0.11683253686001845,0.2647964336235178,0.3697683967189851,0.0268,0.07593333333333334,0.13546666666666668,0.8228915322580646,0.8164466734902763,0.8129457656713812,0.8120409274193549,0.811602592971682,0.8180521389907456,0.1320672375420463,0.7575713650515818,0.24242863494841815,12.427427427427427,0.0,0.12334372511833823,0.7638724084838125,0.23612759151618745,12.412412412412413,0.0
0.25,PyMDE,1,True,0.03348949442963271,0.05466461008382582,0.24991904720033337,0.28722636169960897,0.29558063567651727,0.5212246633220635,0.6717375576439512,0.6561525245940738,0.3438474754059262,0.6533826789298387,0.3466173210701613,0.5923746744111273,0.40762532558887266,0.5538500099552279,0.44614999004477207,0.5184184379614594,0.48158156203854063,0.45111799934649555,0.5488820006535045,0.3900738883567304,0.6099261116432696,0.6717375576439512,0.3900738883567304,0.6099261116432696,0.028266222035350903,0.04954560025611159,0.2524495602748169,0.2847493371462792,0.28222642243596097,0.5215292054582672,0.6594120388346105,0.6678432758437413,0.33215672415625874,0.6673282754039579,0.3326717245960421,0.6895876244104695,0.3104123755895305,0.6224600028194849,0.3775399971805151,0.5599771872325623,0.4400228127674377,0.4499009515791882,0.5500990484208118,0.3769117465092777,0.6230882534907223,0.350331164619011,0.1343430088761114,0.19920812747836375,0.2986210496935956,0.0306,0.08473333333333333,0.15323333333333336,0.8537592741935484,0.8511789150460594,0.8525258599615855,0.7526455645161291,0.7559633572159672,0.7614212676794133,0.07120032310127968,0.6526433299940474,0.3473566700059526,12.427427427427427,0.0,0.06683399185597877,0.6705717909359143,0.32942820906408565,12.412412412412413,0.0
0.25,PyMDE,2,True,0.06410220211635388,0.07746967828597764,0.20512431838726286,0.24652025194906022,0.2665518655523227,0.479931723130465,0.653338157238968,0.6335769896383163,0.3664230103616837,0.6292863381690358,0.3707136618309642,0.5801150820568711,0.4198849179431289,0.5469984952676661,0.4530015047323339,0.5184461540260719,0.48155384597392814,0.4546035646648411,0.5453964353351589,0.3921914708414833,0.6078085291585167,0.653338157238968,0.3921914708414833,0.6078085291585167,0.017432712746967827,0.039687358938525194,0.2147663499692273,0.24261950907948795,0.2426177130826471,0.47538603046652506,0.6319175225189197,0.6528091339347302,0.34719086606526983,0.6484943209077926,0.3515056790922074,0.6919617284773307,0.30803827152266927,0.627288387281855,0.372711612718145,0.5685058470001328,0.43149415299986715,0.466923991314419,0.533076008685581,0.3896711262857437,0.6103288737142563,0.30836627878549694,0.13531380957842618,0.28935739002509214,0.39024558497477746,0.030199999999999998,0.06973333333333334,0.1351,0.818529435483871,0.8170877516206073,0.8182162388685176,0.7582903225806452,0.7528359604230638,0.7549793958442466,0.08505417153192484,0.6292137952036588,0.37078620479634117,12.427427427427427,0.0,0.0628129711175456,0.6497541372055113,0.35024586279448866,12.412412412412413,0.0
